690	0.012393	0.00076966	0
691	0.011495	0.00070633	5.0494e-09
692	0.010678	0.00064664	8.2677e-09
693	0.0099344	0.00059064	9.9209e-09
694	0.0092588	0.00053838	1.0275e-08
695	0.008644	0.00048989	9.595e-09
696	0.0080831	0.00044524	8.1478e-09
697	0.0075696	0.00040446	6.1988e-09
698	0.0070966	0.0003676	4.0139e-09
699	0.0066574	0.0003347	1.859e-09
700	0.0062453	0.00030583	0
701	0.0058545	0.00028095	0
702	0.0054836	0.00025985	0
703	0.0051321	0.00024221	0
704	0.0047996	0.00022775	0
705	0.0044856	0.00021617	0
706	0.0041896	0.00020717	0
707	0.0039113	0.00020047	0
708	0.0036501	0.00019576	0
709	0.0034057	0.00019275	0
710	0.0031776	0.00019114	0
711	0.0029651	0.00019063	3.6453e-10
712	0.0027677	0.00019085	5.9792e-10
713	0.0025842	0.00019142	7.1897e-10
714	0.002414	0.00019196	7.4647e-10
715	0.002256	0.00019209	6.9924e-10
716	0.0021094	0.00019143	5.9606e-10
717	0.0019733	0.0001896	4.5575e-10
718	0.0018469	0.00018623	2.971e-10
719	0.0017292	0.00018092	1.3892e-10
720	0.0016194	0.0001733	0
721	0.0015166	0.00016311	0
722	0.00142	0.00015053	0
723	0.0013291	0.00013586	0
724	0.001243	0.00011941	0
725	0.0011612	0.00010146	0
726	0.0010829	8.2339e-05	0
727	0.0010074	6.2328e-05	0
728	0.00093399	4.1735e-05	0
729	0.00086205	2.0858e-05	0
730	0.00079086	0	0
